"bout_id","video_name","animal_id","start_frame","end_frame","behavior","duration_frames","PC1","PC2","PC3","PC4","PC5","PC6","PC7","PC8","PC9","PC10","PC11","PC12","PC13","PC14","PC15","PC16","PC17","PC18","PC19","PC20","PC21","PC22","PC23","PC24","PC25","PC26","PC27","PC28","PC29","PC30","PC31","PC32","PC33","PC34","PC35","PC36","PC37","PC38","PC39","PC40","PC41","PC42","PC43","PC44","PC45","PC46","PC47","PC48","PC49","PC50","PC51","PC52","PC53","PC54","PC55","PC56","PC57","PC58","PC59","PC60","PC61","PC62","PC63","PC64"
61,"org-3-uploads-stage.study_470.cage_5032.2025-09-05.10.11.mp4",2,1509,1539,"turn_left",31,3.85545331849349,6.85451333843539,4.64760259326093,-0.132980563632756,3.76729403960177,-1.61895885610168,1.12987525670392,-2.41173842117203,-0.196532956752753,0.378127062052185,-0.541269651553513,-2.35675689196726,-1.63806614598144,0.0294850143019901,-1.24279577899951,-2.52113516310522,1.233606341174,3.05640954285774,-0.530836629305373,0.588632766465896,0.179954187307321,2.06292493904054,1.73856640523183,-1.06115371284748,-0.318088477263684,-0.363513587685459,-0.070399542183952,0.480070440158858,1.03280644735519,0.0560551709664932,-0.204715141679431,1.28267558631685,1.256160098788,0.820897926743779,-0.829121269017867,0.786904524963135,-0.752695523691254,-0.125550857232339,-0.376572327402123,1.23136393430206,0.363643907187204,1.77863923944955,-0.272360720762894,-0.300375753513056,-0.607418439775354,-0.259732524909066,1.18521491993665,1.14221380950945,-0.0936425558027366,-0.245953439885697,-0.856104857011887,-0.713069714978023,-0.486246861792241,-0.667897536964199,0.75673620212942,0.732521476949079,0.184463787558781,1.05354779607026,0.0232552835722636,-1.01901494121859,-0.684569968821462,0.377808547731718,0.371979990621832,1.3919139441758
62,"org-3-prod.study_428.cage_4522.2025-07-15.00.22.mp4",0,102,132,"turn_left",31,-29.2888619285375,7.188853327823,3.01654864848482,0.495217106929752,7.94447229576056,8.77023269164154,10.9719233162848,-4.20403535520518,8.23494598389656,-6.15116465769625,1.79277507869951,-11.6556179582297,3.62627985263457,2.80278899087869,-0.708734326369027,-1.86179294756,-8.7535827659303,0.923200033854236,1.50983948606203,1.75816935036658,6.84389501464199,-0.0466062985914392,-0.00464076368439398,2.11319398834986,-0.8230009022837,-1.6851492000154,-2.48944359872112,2.99627131002889,1.79090622630862,1.74004820308312,1.36292332620668,-1.94589631192209,-3.69657388873089,-0.824203337525776,3.78328551494408,0.351621760762661,-1.06489570449793,0.647432562124378,0.199052620116795,0.784841866840518,-2.49819205129975,2.6106822403346,-2.54268569884328,2.92827631954157,2.85656159708202,2.35481986436924,-1.85017159927798,-0.409669308497995,0.956580056614363,1.19607444136619,0.02525447888009,3.09700629835336,0.411937670125146,1.27484557010784,-1.71444311023326,-0.656395139007042,0.104670332404688,1.09730063543311,0.166189810325962,-1.79212973393781,0.732233557287527,0.287934192331521,-0.233419131892947,0.872857707105947
63,"org-3-prod.study_428.cage_4522.2025-07-15.00.22.mp4",1,430,446,"turn_left",17,-28.5091790750412,-3.84197644011152,1.74771033321928,-3.01064123374295,-2.9243167691367,-4.48601405655949,14.46905998324,4.54417464785913,-1.76713388019578,-0.583927907470991,-1.67852502646685,-0.432403181244711,4.35941896461993,0.829630158910205,-0.749997958194392,-2.24602202127952,-1.96830222640391,2.12360084700871,-0.306891360162916,-1.20637970942586,-0.911934538146407,0.565908057630657,0.651587522867465,2.91021710045364,-0.19366503471093,-0.677784563839728,1.11604166426296,1.11531141266656,-1.77138119794431,-4.32975694608632,0.32738175147459,2.13432389438633,-0.760105116561939,2.8341343939642,-0.113956267956643,1.61055895822911,-2.78059710893537,1.70105402747454,-0.269631205266342,-1.78464681741436,-0.551581973173668,-2.2003943065365,1.73134284869366,0.395660521428673,-2.36363031414731,-2.25297497081959,0.0404693339647399,0.16593135894262,0.0292324115955578,0.134078460243998,5.77422998591774,-2.21918175150697,-0.322397827150507,2.2628784038246,-2.97513510521086,1.23403291883783,1.88701929493825,-0.55412200941584,2.90833916103028,0.175007110172806,-2.87093805685618,-0.78057267069049,1.35223195724198,0.199622977987029
67,"org-3-prod.study_428.cage_4522.2025-07-15.00.22.mp4",2,450,470,"turn_left",21,-25.5606698747677,3.73995331903999,-13.3807224607395,-1.51525441678718,1.43776577401425,-3.00591428156143,-7.88491598711475,-7.27676403672769,-9.42199073502412,-6.9980181897415,-11.425388053467,0.00147265886405295,10.0466446225432,6.32379226224322,4.63677544356086,-3.628939618459,0.984100751688137,0.175816767434401,0.477018395462522,-0.97248072685549,0.503355464153331,3.1284826645206,-1.50545459301062,0.68965104384721,-0.788273238533768,0.112028296184952,4.66638228702385,-6.29361901209083,0.25886658806913,3.12410915872641,-1.41701674897085,-0.017314397419169,-1.43871712484204,-5.09365455581911,-1.74801053881688,0.946238562994517,0.74095943600467,1.9182035855895,0.361445385036558,1.96952955561863,0.523146617216788,-1.25345236990323,-1.16232599924905,-0.481749721369761,1.90036193195117,-0.714807738950573,1.33879509907693,-0.0246126615163296,0.117546087960296,-2.5896520000041,-1.19864934077923,0.706379621735171,1.12899077314206,-2.10295661882478,-0.44459640777332,-0.426697250353235,-0.12112046462703,-0.369453963599322,-1.29459048727189,0.280820877417297,-1.66962620392929,-1.65863028479146,-0.395680925642227,-1.33165939017517
68,"org-9-uploads-stage.study_1174.cage_5991.2025-06-15.16.00.mp4",1,198,205,"turn_left",8,1.78514563355252,-11.6054352460433,2.65988257664544,2.03952403035975,8.00559051009293,4.83057746266709,-0.373165321550607,-2.33221588014209,1.74627142019884,2.70894542844476,1.81878331208841,3.93500248196661,2.86551642715947,-0.181497179163108,3.1741356841482,2.04766729949977,3.90433043957314,0.051289690080711,1.06161056945377,-0.528841771569769,-0.663103177184412,2.19049916421629,-0.0859528289480988,2.50198864400633,-3.10761354840648,-2.5623585818615,-2.86267096502743,-4.38721801989972,5.8429627402658,-0.830382138073114,1.28232223967953,0.727924840000021,-0.757140846585264,0.891670961703934,-0.362170030891848,1.14109097500413,-3.10874775006136,1.03937451872838,-1.9164317135842,-1.19501783015848,-0.325278313560439,-0.750961301318253,-1.1530382101232,-1.35432104195163,-0.813771288412603,-0.379378131704896,0.891456385281663,-1.68164014711232,0.052426104138102,-1.21762638401981,-0.54260709748635,1.77865171271185,0.107024306444877,2.3405563695726,0.052089606265068,-0.469366571178189,-0.198035022976848,0.352299337118551,0.723656762666617,0.47815093675487,0.65387705501168,-0.209244050212069,-0.767278075904059,0.52974277637323
69,"org-9-uploads-stage.study_1174.cage_5991.2025-06-15.16.00.mp4",1,901,921,"turn_left",21,3.56630864182019,1.75891564433255,-4.90883377994227,-3.49614908057747,-4.0777808455772,1.29528609683542,-2.11248214337236,1.88544908013991,0.53686025146093,-1.01753593329154,-1.17740414457416,2.17773108825576,2.43817967835704,0.897960216930527,1.33146837780013,1.68710153632163,1.88642486326148,-2.20142709525666,0.514761521525155,0.64117695602237,3.31049136814637,6.49266161549381,-1.34605987989572,-0.991902066497589,-0.19986636917036,-0.162767629513213,-1.25909084831482,1.10955207150673,-2.26576413072604,-0.0455972310389375,0.738995112904809,1.52282955110505,-0.57121928627327,0.301834854926453,1.58065608387427,-3.07094126093638,0.848010377919387,1.16891423147338,-0.18587243546015,-0.0216718523019564,0.400932215257468,-0.723479612298472,-1.30862659623722,-0.381878791262045,-0.11611391004253,-0.679232590240414,0.530299716374147,-1.78615779325301,-0.755971473709453,1.33655179784537,0.374039504091657,0.386587022844938,-0.0194672261835126,-0.425379932823419,-0.338272640717721,-0.00370186022512398,0.283778540390404,-0.0694829444210955,0.46813053056348,-0.815842092331993,-0.568404061624623,0.134431990234896,-0.794608184917703,0.853870792600238
70,"org-9-uploads-stage.study_1174.cage_5991.2025-06-15.16.00.mp4",1,965,985,"turn_left",21,3.45718831584052,1.22446491124672,1.81295967197627,0.0968122368460876,-5.20316908318448,-3.81295078879233,-0.0702106421157418,-1.1384322948779,2.19451953295119,1.98615687897407,-1.63405955247442,0.488930661883839,2.24823587990706,-1.04401328731793,1.02109283000952,1.45174630144533,-0.93000703227587,-0.967781643110586,-0.757489812633603,-0.187803289612153,0.00367817499040042,-0.837924499222144,-0.109095883411537,0.203314893731419,0.477636355480172,-0.723082486258145,0.370181577173594,-0.246409292100599,-0.850955794166229,0.982047846327743,-0.192898044362649,-0.965293640456288,0.517799263027333,-0.486237141942421,0.70031102266322,-0.454963509444362,0.868162138515748,-1.20757828693919,0.150583443439068,0.917927382523684,0.0169355717668466,-0.21472986716684,-0.175312970387647,0.191220318473475,-0.889816456032288,0.0879350884128971,0.132473529189258,1.01968518643851,-0.183946440038617,0.452710556397466,-0.375203526910737,0.655339111413691,0.336089921420291,-0.468473222441308,-0.436887563028825,-0.11303482471284,0.206505537799655,-0.717055066044934,0.654173026201176,-0.497659284573208,0.352419761817179,0.597696951206991,0.297121392993201,0.576320149781371
71,"org-9-uploads-stage.study_1174.cage_5991.2025-06-15.16.00.mp4",1,1338,1348,"turn_left",11,1.40571640974695,-8.87350736370906,3.99264309323022,-2.37392934686507,3.37039146092667,2.41801738542714,0.273990069227452,-1.53553638538696,-1.02801971585986,-0.704799217961601,1.43551179126207,1.11237168733092,0.433103289947177,-0.10692741381012,-1.92460410223796,-0.329617595764343,2.97786357550547,-0.0643972848406781,-2.08710249030411,-0.770094450940427,0.141784224325472,3.92037667384867,-0.186853632555312,-0.45847616769707,-2.50399962857951,-3.33025162107838,0.475204303294157,-1.34837825963118,2.79659870768263,2.02057758751866,0.65704428631357,-1.06514455767939,0.198095118994533,2.53898417774307,1.48417762190748,-0.00647104223623263,-1.04212950280569,-3.05853519854163,-0.939467504126048,0.878996947915544,1.12272768439032,0.288900923368321,0.849333454402069,-0.821456101801631,1.87208891971349,0.58221855860369,0.137691207643371,-0.898738768753361,-0.83022158703892,0.211786893812325,-1.00651312407908,-1.27872775573177,-0.299975024769329,1.33349380972948,-1.03925104448276,-0.208933116012112,0.4935048477425,1.70540317300475,1.20072933702266,-2.30821735193051,-1.26677225238774,-0.189061466460228,0.237567635764222,-0.235440069634767
72,"org-9-uploads-stage.study_1174.cage_5991.2025-06-15.16.00.mp4",1,1732,1739,"turn_left",8,3.61854658882989,-6.45551212737314,-1.54870320564804,4.83411991903908,-6.74393262948811,-0.697507548620854,-0.613287530615859,3.53626695725205,-0.315632055356535,-4.06332732331635,2.07838404933953,0.790094389415693,0.222574491214631,-1.43173777134943,0.906331930154465,2.23043662420587,0.106949468878505,-2.91740365693629,1.66032898561633,-0.303000441203697,-0.00841068133293783,-0.252715848198561,-0.746389187603749,2.00704888322729,0.472721772193529,-1.14628198131487,-1.16808127481,-0.40231160569166,0.559522675745927,0.535060138327013,-0.118916924282187,0.171961823407483,-0.404296611954517,-1.93182675773744,0.477261206299421,0.397893025338622,0.440844439600769,-0.265785467088211,-0.789136905602235,0.091526695348397,0.725586038989103,0.0773185157454285,-0.848282074308613,0.112957146366771,0.607768518318289,-0.85350157157133,-1.22349601131071,0.122075615309064,-1.31360508977343,0.872962599681415,-0.514262841605413,-0.278659614833499,-0.169375097596084,1.30231717793123,-0.671883053837093,0.889569490976428,-0.271387329885223,-0.924894680746392,1.36136503001998,-0.434210606228774,0.577791648682652,-0.637480057632355,0.470384561173587,-0.503767422402633
73,"org-3-uploads-stage.study_410.cage_4481.2025-08-01.22.32.mp4",1,1097,1117,"turn_left",21,3.00346402244068,0.544528103814802,3.33743657945598,-0.321709194329165,3.40621596951122,-2.29786478387592,-2.82022223403525,3.39568468580205,-0.574612282526983,-1.42346681937343,0.801373270340936,-1.07253710293859,-1.51138753775114,0.42499062107431,-0.258546583195611,0.142014638179508,-0.296493825412651,2.85171004049319,-1.04787740232051,0.565085195284267,1.50564492810586,0.450414777662777,-0.00995396031463774,0.149030926229471,0.976904742030707,0.914135480954799,0.150463233574087,0.200737025121403,-1.43385262602958,0.91953300876243,-0.826952735949047,-2.16458865963798,1.6527078676948,-1.42095650744886,1.18843463167001,-0.0134679766541356,0.0601398548599808,-0.230255066294166,-0.44779680287953,-2.1559682128588,-1.26583171944829,-0.160633232877863,-0.982101247041445,-0.569361407054144,0.0422900813545916,-2.33010079840613,1.27115626152802,-0.647135054908496,-0.151342403185875,0.0777369688669914,0.962647324311069,0.780125045325051,0.594426404818542,-0.365743984658096,0.514702621613414,-0.00314751836110182,0.497301245333073,0.267257483197487,0.0687908014469342,0.0928265737909195,-0.440241540178671,0.829838587995272,0.940717904385027,0.828221794776125
74,"org-3-uploads-stage.study_410.cage_4481.2025-08-01.22.32.mp4",1,1153,1167,"turn_left",15,3.79190675868457,-1.73758951258541,-0.156590563739047,3.93860139587911,-3.44392656121909,-1.81286061132258,-2.02044879381555,5.54441292851986,-1.67329870765583,-4.28778292801368,1.96943172113542,-0.771545802809899,-2.11977473294989,0.059166470779091,0.194718006418097,1.46034090664935,-1.04836817294987,-1.04652339572605,-0.514883645420385,0.254665511950133,-0.752623535909362,0.554023466775529,0.0200224316695969,2.41386619902232,-0.54933561294209,-0.28263148946403,-0.84094546997388,-1.11952840224623,-1.71791593511321,-0.00403070987817264,0.248874951933658,-1.64546798272469,-0.430208545066276,-0.608629599682824,0.904459961391692,0.620723732595693,-0.0700790437747372,0.756275061092627,0.948033790085715,-1.82277944848381,-0.479207785798445,1.67417618957288,-0.820180649951385,-0.751085372725205,0.932978035338863,-0.504659388722423,-0.119473956840462,-0.657768390575863,-0.108515078943764,0.22633148023712,0.384010989375792,-0.862460303915553,-0.251615635315289,-0.178549627797895,0.857683274544785,-0.295062964786187,0.455216534470971,0.487220779539904,0.250669246418979,-0.469031651378015,-0.451785373221628,-0.192707751254248,-0.0309983066463633,-0.679246336438066
75,"org-3-uploads-stage.study_410.cage_4481.2025-08-01.22.32.mp4",1,1394,1410,"turn_left",17,3.983445786057,-0.0887680434203592,-0.3877118302318,3.50973795672898,-7.50911915707585,0.181217928815623,-1.44051389932561,3.13367510923781,0.0892415735809633,-0.992071669347889,0.608755882922294,-1.21954860378624,-0.807449453600818,0.0135474939467502,1.62653748723499,0.83026820457574,0.171723184967606,0.959564282994288,0.384576450836538,0.35587324256033,0.821166150266184,-0.576243816855353,-0.35967084345958,0.225201629923585,1.0324413108293,0.407589716449744,-0.503770926940333,-0.161546393554866,0.0911088951964627,-0.595954255597539,0.0204261968402946,0.0777614804865604,-0.677798274345844,0.23749419652315,-0.519422263504055,1.06885217880402,-1.03872896219474,0.0237757854515418,1.35771176037008,-0.175191850966183,1.35120490270138,0.678058611494136,0.707935537134192,-0.278252827781289,0.273034059259757,0.152259959720835,1.21840549906389,-0.0846425734915619,0.296119186880029,-0.0868342877804092,0.111712284333774,-0.296492903827417,-0.302816548229001,-0.76278566140683,-0.178617362082171,-0.486537079847239,-0.135075740843919,0.260698381662777,-0.668151325107101,-0.134083068967103,-0.168158890456148,-0.191644338159379,0.107545154730005,0.0658465774803061
76,"org-3-uploads-stage.study_410.cage_4482.2025-07-14.06.51.mp4",1,1,21,"turn_left",21,3.30194677523367,-0.545158789639464,2.9757866432113,0.667867667236495,3.62804708227741,-0.556163638593354,-2.06297405303632,4.87798718399363,-2.72890342881888,-3.1587142024161,2.02750494700276,-1.7252182837029,-2.94646566769137,1.15079215841143,-0.581111418725363,-0.471719716605442,-2.15449281363912,-1.67775757928423,0.397282366159373,0.329185856762085,-2.13846336511752,0.721348041815457,0.934462996335438,3.17262097976191,1.33810042316938,0.122505369407174,-0.176499371092882,-1.88356010479866,-0.57639403434731,-0.841689161706698,-0.256990124615173,0.1881173013323,-0.205334355285942,-1.67769934008394,0.166318667909892,-0.404035880695008,-0.890093905134181,0.787159926319139,0.0898614461028104,-1.5544350992349,-0.418115022480646,0.14735709802869,-1.88709105568573,-1.09453013437595,-0.761620312014419,-0.187241807797982,0.597727310254608,0.105123803605027,0.290173851126407,0.197534818883401,0.489210159206193,0.327216063389552,-0.3387491980401,-0.690174184298045,-0.396875563051676,0.695500097108918,-0.824011547165366,0.367971156277621,0.310404261555201,0.219345593382543,0.186693158513013,-0.145176780012764,-1.61425439626064,-0.519115163184798
77,"org-3-uploads-stage.study_410.cage_4480.2025-08-05.22.24.mp4",0,1383,1400,"turn_left",18,3.83392851358072,-0.521101924340605,-6.96814787606767,-0.868509929251899,7.43320704063989,1.71651206420844,-2.28833737335473,3.50464303959826,-0.0552015363544038,1.39277033215426,-0.881918985973149,0.368156542550416,-2.04605874633856,1.31961004968745,5.07682436627102,-0.566382391345208,-2.68334004708247,0.618184837875678,0.17508691362386,0.579148423625607,0.446341360522614,3.25166480456407,-2.29916738840804,-1.40088132564785,-0.516669571518958,-1.53893322333614,0.504494205303504,-0.567802441842763,-1.49055206598942,-1.20199499638546,-0.0346021853364424,-1.80339763858625,-0.258150558166504,0.277909878849479,-1.96600683869727,-0.455540129930413,-0.0371640534952779,-0.990733900559606,-0.34948161210792,-0.56260945159286,2.7686069741283,0.785150492024523,-2.29872827867566,0.781949617597704,-1.10995001145312,0.418872633913913,0.0369962540611611,1.03570063094582,1.56407478831631,1.63412170151507,2.01624775318156,-0.22907857134299,1.11819321685776,1.7560191515651,0.698226008220518,0.346077735050089,1.10943753180544,0.810129060430176,-1.18605341116734,0.659574942225357,-0.675668370730432,-0.813490719714568,-0.2976023010256,-0.283601581687922
78,"org-3-uploads-stage.study_476.cage_5056.2025-09-24.22.45.mp4",1,141,161,"turn_left",21,4.97291027422078,2.61401164001864,-12.5205721772132,-5.94632457723909,-0.643228347603584,-5.98703928021568,1.94823714154607,-3.53200834188267,-4.71868897129534,3.10004854140728,10.0544170484654,-2.38991857995681,0.713890455299392,1.14980845357869,2.20358683435824,-6.40438044220406,-2.23954898107995,-5.35320983635492,-1.34906979003978,1.67662707428923,1.84068913541977,3.1136848053129,0.663780712758912,-0.710595389101362,-0.272840181332282,-1.49064013886383,-1.4859457760895,-1.49373029002526,-4.40847621956093,1.8498770133954,-1.74447402646883,0.951718869088135,0.320855569736236,2.48441555150189,0.0229783556280077,-0.542605775605098,1.92731186764084,-0.033956636915808,-2.23817975270037,1.83663189633378,2.35958791955496,1.57040603243123,-2.93980726171177,-1.66214402226153,-1.58108579480773,0.437210030438697,-0.286576040960283,-0.40588951924104,0.629123771674039,2.42220920933868,0.225314536236015,-0.930242958835834,-0.199339114573656,0.503922810937937,0.755869326634631,0.446068292210445,0.979248114958018,-2.44566387690196,-1.34864660091432,-0.548627070227108,0.218171460570836,-1.32052261768604,1.40336697352466,0.0328079110632979
79,"org-3-uploads-stage.study_476.cage_5056.2025-09-24.22.45.mp4",1,624,644,"turn_left",21,2.91743473601057,-0.913683214493257,3.05809575097819,-1.85007294856812,-3.73142250876287,-0.0968553417142677,-0.96765427641909,1.142708619481,-1.30300801125961,1.38610607092475,1.06474204203433,-0.529277440690404,-1.42550150797431,4.14440629669344,-2.20506497581593,-3.4870487352642,-0.657131869155437,-0.267263506527702,-0.711946851676545,-0.122526496968147,0.152046789221448,1.12578703459375,0.947345544592267,-0.508883073822483,0.43690517499613,-2.43386978931902,2.09186229089136,-1.9159792715945,1.36871985564376,-0.387194675451987,-0.674610038864155,0.979554382331917,3.30799035629626,0.57991079348782,1.32655038979797,0.689751845543125,0.515737837839994,0.20007293441051,0.90600491150188,-1.76666410045482,-0.113221975701411,0.123555137979533,-0.289664497827362,-0.661371780112348,0.116042052802182,0.579598867059587,-1.30548576491482,-0.368042973965887,0.867376260031219,-0.263418480246715,-0.0184928185972506,1.32968371662173,-0.325206810135759,0.564876583805678,-0.15833621288973,0.260996604486813,-0.291173086143604,1.14193135989123,-0.711384223665815,0.319559015339484,-0.26764721354408,-0.762067688062463,-0.273428997469247,0.358497108298751
81,"org-3-uploads-stage.study_476.cage_5056.2025-09-24.22.45.mp4",1,1639,1659,"turn_left",21,1.45201993613475,-3.64718691695838,6.06199524734423,-6.10081597577366,2.67564009711544,3.64728379897575,-2.20008234526655,2.35739357832478,-3.72358941119802,3.57706103263317,1.14535306496506,-0.805182161530984,-3.93440755838732,6.38283438889038,1.1213719701687,-1.19474256162433,-3.43781162557353,-2.19999509440587,-2.06874041742649,-3.98155422089652,0.352928255317822,-1.56513772478106,1.08884190442195,2.16607083042176,-0.578037666050956,-1.29075576307581,0.917211211898066,-2.7689588499772,-1.44115414704782,-0.599479715820063,-0.510006126775338,-0.14959164061596,0.44696737476729,-2.00867922692485,-1.444540564452,-2.09057850106151,-2.32053558606415,-1.32801549123017,0.262192364253452,-1.45948554625617,-1.0681241715944,-1.85261458997194,1.06960996898406,-1.60649937742427,0.605533528207546,-0.66592813693477,0.37941114978386,0.00526581750729285,2.53507971695721,0.420490007063983,-0.198330079987056,2.28815868049848,-0.281630662137148,-1.23969754381732,-0.0529298482173307,-0.0671212865751911,-0.315143814386655,0.263365259125055,0.156331593029776,-2.33519072636313,-1.45784431675793,-0.157292641663599,1.60893257308938,-0.4845231097471
82,"org-3-uploads-stage.study_476.cage_5056.2025-09-24.22.45.mp4",1,1737,1757,"turn_left",21,3.29877722804773,-0.487653436141223,2.95596160859247,1.83538186259258,5.38098515962396,1.6962469437491,-1.23250583482328,2.09756116350147,-0.86350022417415,1.68990949054517,1.2507475568408,-1.24656952260823,-1.46920904952638,2.27649659538498,0.745900813048532,-1.14501001331966,-0.0427286175263803,-1.16277736984275,2.47335597642935,0.634129078154383,0.911021607165252,0.223263008563455,0.791352009174595,0.724525468967686,-0.329138959504778,-2.17726514293211,-1.52752333879495,-1.91490175154181,0.633289206183188,-0.901141121364238,-1.01770857927175,0.421722197973808,0.486692549508551,1.46230099465836,-1.27237000795263,0.500843625077383,-0.661846348587094,0.863394127333013,0.384285616124728,1.3405084197789,0.196710824023345,-0.0255264631385215,1.11739300743411,1.1983854239373,-0.28826367254787,-0.983523712777293,0.523857953501119,-0.789672942835387,-0.0968082120291451,-0.19327131514796,-0.205090204450235,-0.794064886305731,0.621395909562241,0.744804218179433,-0.582553397506044,-1.18901763836745,0.424113795391508,0.436245686473941,0.179000318976976,0.236905497795447,0.979650294114868,0.745546684008815,-0.165111577592107,-0.447647343193464
83,"org-3-uploads-stage.study_460.cage_4987.2025-09-03.23.23.mp4",2,1030,1040,"turn_left",11,2.11899059021687,-8.06587106924547,2.75303591743715,0.789333139793719,5.92149427505035,-1.48745073507769,-1.8163387110654,4.57971351243935,-0.746030762699331,-0.577745808153837,0.570693647827204,-2.14847945709745,0.0727431304195377,-1.71406258749119,-0.74909845899713,-1.23456332323684,1.38460590559452,2.38293648801334,-2.37783136432934,-2.48695293453991,0.62789972565263,2.42002229291575,-2.26140021678209,0.0671281668385871,-0.548723939173412,0.339307379001265,1.74559872831602,0.669890545761266,2.63575508815708,1.61747957989293,0.478243613261975,-1.24323781582571,1.13004078162014,1.85814388238958,1.08995406926037,-1.87842127500053,1.47958203059578,-1.08792506854704,-0.386580057684329,0.218246524835158,-0.306215486448477,0.609505332277212,-0.743916147182529,0.0255651332355968,0.892033365016476,0.61399278087692,0.505040687580583,0.107427695327187,-0.540900868827328,0.293175677163466,-0.188404759463679,-0.550515360989385,0.483632489290442,-0.513185131146379,1.1854492224886,0.811405090451875,-0.496538429603755,-0.873178985221703,0.578761462593116,-0.360388238574687,-0.145892464400909,0.476448834863177,0.0145960519173264,0.688792422269156
84,"org-3-uploads-stage.study_410.cage_4486.2025-07-16.13.08.mp4",1,928,947,"turn_left",20,2.96793777388958,-0.606595786883219,2.51781561010764,0.035075011644104,1.8709124340033,0.770758791203786,-2.9040496848963,4.04668886977317,1.16657318509084,-0.960952932011656,1.07677852162284,0.143291842912948,1.44063253087691,-1.29585795969198,0.858137311086927,-0.020436185637491,0.544925028443455,1.22013662202304,2.3106901493942,0.78325297932465,1.81408462802324,-1.3370322824695,0.627633004775072,-0.748038105350682,1.23959735045314,1.31155218235032,-0.766433977141393,0.135888099095922,0.662523367166233,0.238646982153055,-0.647715892115025,0.416145813647542,0.543582501299651,-1.0941831337526,-0.602455957279209,-0.237766058711347,-0.72207520769724,1.09018001950628,0.381106857058634,0.177295613766157,-0.0183796847393698,-0.221891656131463,-1.58553340177851,-0.202713724384318,-0.713019513818072,-1.56459841571463,1.29572292772971,-0.183399247256649,0.142233935438177,0.611656739288755,0.221800390681148,-0.816991424851844,0.12136039347648,0.497677537096425,-1.14368976978589,-0.602602093739954,-0.473853175794815,0.200695303460279,-0.194993648649488,1.21946215644074,0.382108405444633,-0.14788757012738,-0.661532967918014,0.118507504749007
85,"org-3-uploads-stage.study_410.cage_4486.2025-07-16.13.08.mp4",1,1064,1089,"turn_left",26,3.4704307828475,4.03877987008323,3.38549713848781,-0.971003873935991,-1.65123869050036,-5.21803101390203,0.112336646898927,-1.59582758219116,1.20941362261012,0.385097451181682,-0.305781572548041,0.802546745253611,0.569991934852201,-0.0998504955161431,1.13197419376611,0.259782085762336,-0.501883966735823,0.347977929826581,0.728401345494839,1.03121375826885,-0.163128794524348,-1.36911433869854,0.969746695652547,0.165568477316616,-0.688491259320806,-0.551763133895628,-0.0031085438744374,0.0446170718770465,-0.199055558546753,-0.789425577841975,-0.277650852564025,0.996964832379201,-0.38785427513191,-0.626062137897537,-0.25085684527327,0.294291434754631,-1.15392070739152,0.573958472479536,0.421196161380296,-0.533952508147561,-0.243638978011639,0.542561024676974,-0.497662773740027,-1.14561056115585,-0.0343299787911279,0.039953069823574,-0.295216193766358,-0.706783950372857,0.0618082436405197,0.539817972148304,0.0117921009608035,-0.328080245444415,0.453611470046617,-0.0291440607316531,-0.832558634591087,-0.264367379433578,-0.606521251941904,0.0903990420044287,-0.365700973161732,0.393478712609722,-0.462218318429823,-0.363093604432119,-0.237877714749222,1.12167176204968
86,"org-3-uploads-stage.study_410.cage_4486.2025-07-16.13.08.mp4",1,1108,1138,"turn_left",31,3.05010735368056,4.61971637130862,5.17940487216208,-2.17888916335153,5.56298357066205,2.48510140936683,-1.03822346290149,1.29974020622762,0.718707143284023,3.27566900756105,-0.346981571388911,-2.96332114060528,-1.20158834827187,1.28430840287748,0.0932279340253225,-3.45850904574312,1.50290422155265,2.84733516879192,1.28360830563294,-0.199026596243407,1.46992575439437,0.149635759496569,-2.3185764009712,-1.69071803075001,2.64155824663009,-1.35229683289986,0.120354223144116,0.643785015450128,3.00596639911142,-0.559203874309137,-2.62126914435669,-0.938614210361845,2.66247674440959,-0.392907374322859,-1.67459880682962,0.927532726334796,1.35462478099111,2.30696970611309,-2.29686538163795,1.17428346022253,1.19469501646064,0.715179478565884,0.0635494040597713,-0.585782148087413,-1.46675753423726,-0.114360214636523,0.786233443154048,-0.211831123752464,0.278872156219008,-1.77813866261399,1.07516409795417,1.16509682689741,0.672729728204407,1.9249610426605,1.16174783017715,0.563997888538578,0.311457862770478,0.990592709591151,0.749906069513626,0.461769437432812,1.27643851034102,0.260358267191511,-0.811233737525197,-0.988441104233423
